name,price,nro_of_nights,star_rating,review_score,review_count,room_type,part_of_city,distance_from_center,url
Plantage Hortus Apartments,6242,1,3,7.0,870.0,Studio,Amsterdam City Centre,1.4,https://www.booking.com/hotel/nl/plantage-apartment-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=592&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=36147108_90921180_0_0_0&highlighted_blocks=36147108_90921180_0_0_0&matching_block_id=36147108_90921180_0_0_0&sr_pri_blocks=36147108_90921180_0_0_0__624220&from=searchresults
Canal Hideaway,1211,1,3,9.0,233.0,Double Room with Private Bathroom,Amsterdam City Centre,0.6,https://www.booking.com/hotel/nl/canal-hideaway.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=593&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=890925602_364632025_2_0_0&highlighted_blocks=890925602_364632025_2_0_0&matching_block_id=890925602_364632025_2_0_0&sr_pri_blocks=890925602_364632025_2_0_0__121063&from=searchresults
Private Apt Amsterdam,1658,1,,,,One-Bedroom Apartment,Geuzenveld-Slotermeer,6.5,https://www.booking.com/hotel/nl/private-apt-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=594&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=1306506901_406199326_2_0_0&highlighted_blocks=1306506901_406199326_2_0_0&matching_block_id=1306506901_406199326_2_0_0&sr_pri_blocks=1306506901_406199326_2_0_0__165808&from=searchresults
Amigo Budget Hotel,470,1,,6.3,3161.0,Double Room with Shared Bathroom,Oost,3.0,https://www.booking.com/hotel/nl/amigo-budget-hostel.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=595&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=38476669_89015302_2_0_0&highlighted_blocks=38476669_89015302_2_0_0&matching_block_id=38476669_89015302_2_0_0&sr_pri_blocks=38476669_89015302_2_0_0__47039&from=searchresults
Beautiful Amstel houseboat,1437,1,,9.1,41.0,One-Bedroom Apartment,Zuideramstel,3.8,https://www.booking.com/hotel/nl/beautyful-amstel-houseboat.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=596&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=1023173001_380587571_2_0_0&highlighted_blocks=1023173001_380587571_2_0_0&matching_block_id=1023173001_380587571_2_0_0&sr_pri_blocks=1023173001_380587571_2_0_0__143669&from=searchresults
Skinny Bridge Boutique Stay,1964,1,3,9.3,30.0,Double Room with Private Bathroom,Amsterdam City Centre,1.2,https://www.booking.com/hotel/nl/skinny-bridge-boutique-stay.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=597&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=1315857001_404346455_2_0_0&highlighted_blocks=1315857001_404346455_2_0_0&matching_block_id=1315857001_404346455_2_0_0&sr_pri_blocks=1315857001_404346455_2_0_0__196434&from=searchresults
EMPIRIC Keizersgracht,1159,1,3,9.1,217.0,Deluxe King Suite,Amsterdam City Centre,1.0,https://www.booking.com/hotel/nl/empiric-keizersgracht.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=598&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=506976201_174537641_2_2_0&highlighted_blocks=506976201_174537641_2_2_0&matching_block_id=506976201_174537641_2_2_0&sr_pri_blocks=506976201_174537641_2_2_0__115927&from=searchresults
Modern Hideout Ace Location,1444,1,,6.9,167.0,Double Room with Balcony,Amsterdam City Centre,1.2,https://www.booking.com/hotel/nl/modern-hideout-ace-location.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=599&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=718210002_301820933_0_0_0&highlighted_blocks=718210002_301820933_0_0_0&matching_block_id=718210002_301820933_0_0_0&sr_pri_blocks=718210002_301820933_0_0_0__144388&from=searchresults
"Very nice cottage in Durgerdam, with private garden, free parking, pets allowed",1995,1,4,8.9,125.0,Two-Bedroom House,Amsterdam Noord,7.3,https://www.booking.com/hotel/nl/very-nice-cottage-in-durgerdam-with-private-garden-free-parking-pets-allowed.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=600&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682531&all_sr_blocks=731590901_326161386_0_0_0&highlighted_blocks=731590901_326161386_0_0_0&matching_block_id=731590901_326161386_0_0_0&sr_pri_blocks=731590901_326161386_0_0_0__199487&from=searchresults
Tulip of Amsterdam,1498,1,4,9.3,142.0,Superior King Room,Amsterdam City Centre,500.0,https://www.booking.com/hotel/nl/tulip-of-amsterdam-b.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=601&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=39562102_93861926_2_0_0&highlighted_blocks=39562102_93861926_2_0_0&matching_block_id=39562102_93861926_2_0_0&sr_pri_blocks=39562102_93861926_2_0_0__149799&from=searchresults
Mokum Suites,2302,1,4,9.3,350.0,Super Deluxe Double Room,Amsterdam City Centre,0.9,https://www.booking.com/hotel/nl/mokum-suites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=602&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=80174006_218899340_0_0_0&highlighted_blocks=80174006_218899340_0_0_0&matching_block_id=80174006_218899340_0_0_0&sr_pri_blocks=80174006_218899340_0_0_0__230181&from=searchresults
Locatie Downtown,1822,1,4,7.5,29.0,One-Bedroom Apartment,Amsterdam City Centre,300.0,https://www.booking.com/hotel/nl/locatie-downtown.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=603&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=1077120301_381582085_2_0_0&highlighted_blocks=1077120301_381582085_2_0_0&matching_block_id=1077120301_381582085_2_0_0&sr_pri_blocks=1077120301_381582085_2_0_0__182217&from=searchresults
Amsterdam 4 Holiday GuestRooms,1440,1,4,9.1,244.0,Standard Double Room,Amsterdam City Centre,0.7,https://www.booking.com/hotel/nl/amsterdam4holiday.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=604&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=37754905_89494978_0_0_0&highlighted_blocks=37754905_89494978_0_0_0&matching_block_id=37754905_89494978_0_0_0&sr_pri_blocks=37754905_89494978_0_0_0__143961&from=searchresults
Houseboat Studio Sooki,1195,1,3,9.0,73.0,Double Room with Private Bathroom,Oud Zuid,4.7,https://www.booking.com/hotel/nl/houseboat-studio-sooki.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=605&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=428727401_276433148_2_0_0&highlighted_blocks=428727401_276433148_2_0_0&matching_block_id=428727401_276433148_2_0_0&sr_pri_blocks=428727401_276433148_2_0_0__119511&from=searchresults
KeizersgrachtSuite471,3792,1,4,9.6,128.0,Two-Bedroom Apartment,Amsterdam City Centre,0.9,https://www.booking.com/hotel/nl/keizersgracht-suite.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=606&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=125655901_84979010_0_0_0&highlighted_blocks=125655901_84979010_0_0_0&matching_block_id=125655901_84979010_0_0_0&sr_pri_blocks=125655901_84979010_0_0_0__379214&from=searchresults
charming studio in Amsterdam-Noord,1196,1,,9.3,3.0,Double Room with Private Bathroom,Amsterdam Noord,2.8,https://www.booking.com/hotel/nl/charming-b-amp-b-in-amsterdam-noord.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=607&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=1386854201_410834667_2_0_0&highlighted_blocks=1386854201_410834667_2_0_0&matching_block_id=1386854201_410834667_2_0_0&sr_pri_blocks=1386854201_410834667_2_0_0__119591&from=searchresults
Only Friends BnB,2683,1,4,9.6,104.0,Deluxe Apartment,Amsterdam City Centre,1.2,https://www.booking.com/hotel/nl/leidseplein-amsterdam-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=608&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=201513701_329621759_0_0_0&highlighted_blocks=201513701_329621759_0_0_0&matching_block_id=201513701_329621759_0_0_0&sr_pri_blocks=201513701_329621759_0_0_0__268343&from=searchresults
SWEETS - Beltbrug,1559,1,3,8.9,74.0,Apartment with Lake View,Westerpark,1.6,https://www.booking.com/hotel/nl/sweets-beltrbrug.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=609&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=424559201_243294894_2_0_0&highlighted_blocks=424559201_243294894_2_0_0&matching_block_id=424559201_243294894_2_0_0&sr_pri_blocks=424559201_243294894_2_0_0__155926&from=searchresults
Best Neighbourhood Apartment,4578,1,4,8.5,74.0,Two-Bedroom Apartment,Amsterdam City Centre,450.0,https://www.booking.com/hotel/nl/best-neighbourhood-apartment.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=610&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=1131512201_385800886_4_0_0&highlighted_blocks=1131512201_385800886_4_0_0&matching_block_id=1131512201_385800886_4_0_0&sr_pri_blocks=1131512201_385800886_4_0_0__457765&from=searchresults
Motor Yacht Amazone,1520,1,,8.8,67.0,Mobile Home,Zuideramstel,5.1,https://www.booking.com/hotel/nl/motor-yacht-almaz-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=611&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=625059501_404817670_3_0_0&highlighted_blocks=625059501_404817670_3_0_0&matching_block_id=625059501_404817670_3_0_0&sr_pri_blocks=625059501_404817670_3_0_0__151997&from=searchresults
Sunflower Amsterdam,1461,1,3,9.2,185.0,Superior Studio,Amsterdam City Centre,350.0,https://www.booking.com/hotel/nl/sunflower-b-amp-b-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=612&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=375680502_120275524_2_0_0&highlighted_blocks=375680502_120275524_2_0_0&matching_block_id=375680502_120275524_2_0_0&sr_pri_blocks=375680502_120275524_2_0_0__146071&from=searchresults
Authentic Farmhouse - De Vergulden Eenhoorn,1624,1,4,8.8,117.0,Suite with Bath,Oost,3.0,https://www.booking.com/hotel/nl/de-vergulden-eenhoorn.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=613&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=237586201_110695106_2_2_0&highlighted_blocks=237586201_110695106_2_2_0&matching_block_id=237586201_110695106_2_2_0&sr_pri_blocks=237586201_110695106_2_2_0__162447&from=searchresults
PH93 Amsterdam Central,1450,1,4,8.8,254.0,Double Room with Private Bathroom,Amsterdam City Centre,0.7,https://www.booking.com/hotel/nl/ph-amsterdam-amsterdam.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=614&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=327534301_265855722_2_0_0&highlighted_blocks=327534301_265855722_2_0_0&matching_block_id=327534301_265855722_2_0_0&sr_pri_blocks=327534301_265855722_2_0_0__144964&from=searchresults
The Amsterdam Houseboat Family - de Pijp,1684,1,3,7.6,105.0,Studio Apartment,De Pijp,2.5,https://www.booking.com/hotel/nl/private-studio-on-houseboat-in-the-centre.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=615&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=119191302_363356918_0_0_0&highlighted_blocks=119191302_363356918_0_0_0&matching_block_id=119191302_363356918_0_0_0&sr_pri_blocks=119191302_363356918_0_0_0__168410&from=searchresults
Boutique Hotel The Noblemen,2220,1,,8.9,494.0,Tiny Double Room (J.P. Sweelinck),Amsterdam City Centre,0.8,https://www.booking.com/hotel/nl/the-noblemen.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=616&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=717179513_299036792_0_1_0_230462&highlighted_blocks=717179513_299036792_0_1_0_230462&matching_block_id=717179513_299036792_0_1_0_230462&sr_pri_blocks=717179513_299036792_0_1_0_230462_221960&from=searchresults
SWEETS - Wiegbrug,1633,1,4,9.0,115.0,Apartment with Lake View,De Baarsjes,1.9,https://www.booking.com/hotel/nl/sweets-wiegbrug.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=617&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=424561001_243294891_2_0_0&highlighted_blocks=424561001_243294891_2_0_0&matching_block_id=424561001_243294891_2_0_0&sr_pri_blocks=424561001_243294891_2_0_0__163319&from=searchresults
Tulip Horizon Apartments,2056,1,,9.0,1.0,One-Bedroom Apartment,Amsterdam City Centre,100.0,https://www.booking.com/hotel/nl/tulip-horizon-apartments.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=618&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=1484346401_419904909_5_1_0_1196001&highlighted_blocks=1484346401_419904909_5_1_0_1196001&matching_block_id=1484346401_419904909_5_1_0_1196001&sr_pri_blocks=1484346401_419904909_5_1_0_1196001_205603&from=searchresults
RedLight District Private Smokers Friendly Studio,1532,1,3,8.8,77.0,Apartment,Amsterdam City Centre,300.0,https://www.booking.com/hotel/nl/redlight-district-private-smokers-friendly-studio.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=619&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=734382802_364897278_2_0_0&highlighted_blocks=734382802_364897278_2_0_0&matching_block_id=734382802_364897278_2_0_0&sr_pri_blocks=734382802_364897278_2_0_0__153249&from=searchresults
120m2 Spacious 4-bedroom Apartment with Roofterras,3115,1,4,8.2,16.0,One-Bedroom Apartment,Amsterdam Noord,2.4,https://www.booking.com/hotel/nl/120m2-4-bedroom-central-family-roofterras.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9hbXN0ZXJkYW1IM1gEaKkBiAEBmAEzuAEHyAEM2AED6AEB-AEBiAIBqAIBuAKTs5DGBsACAdICJDhmMTgzOTUwLTUzYjUtNDU2ZC04N2NmLWU2N2YwNDIxNTFlM9gCAeACAQ&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-22&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=620&sr_order=popularity&srpvid=40745b89837d047f&srepoch=1757682553&all_sr_blocks=1290088201_411929834_2_0_0&highlighted_blocks=1290088201_411929834_2_0_0&matching_block_id=1290088201_411929834_2_0_0&sr_pri_blocks=1290088201_411929834_2_0_0__311486&from=searchresults
